FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
6.292529253,0.926628709,0.905296922,0.945531905
6.293316832,0.926630437,0.905296922,0.945531905
6.294104410,0.926633894,0.905296922,0.945531905
6.294891989,0.926633894,0.905296922,0.945531905
6.295679568,0.926637292,0.905296922,0.945531905
6.296467147,0.926638901,0.905296922,0.945589423
6.297254725,0.926638901,0.905296922,0.945589423
6.298042304,0.926639736,0.905296922,0.945589423
6.298829883,0.926639736,0.905296922,0.945589423
6.299617462,0.926641345,0.905296922,0.945589423
6.300405041,0.926641345,0.905296922,0.945589423
6.301192619,0.926653802,0.905296922,0.945589423
6.301980198,0.926655531,0.905296922,0.945589423
6.302767777,0.926655531,0.905296922,0.945589423
6.303555356,0.926658809,0.905296922,0.945589423
6.304342934,0.926660478,0.905296922,0.945589423
6.305130513,0.926660478,0.905296922,0.945589423
6.305918092,0.926666498,0.905296922,0.945589423
6.306705671,0.926669896,0.905296922,0.945589423
6.307493249,0.926677287,0.905296922,0.945589423
6.308280828,0.926677287,0.905296922,0.945589423
6.309068407,0.926683962,0.905296922,0.945589423
6.309855986,0.926689267,0.905296922,0.945589423
6.310643564,0.926689267,0.905296922,0.945589423
6.311431143,0.926696658,0.905296922,0.945589423
6.312218722,0.926700711,0.905296922,0.945589423
6.313006301,0.926700711,0.905296922,0.945589423
6.313793879,0.926705778,0.905296922,0.945589423
6.314581458,0.926710844,0.905296922,0.945729554
6.315369037,0.926714778,0.905296922,0.945729554
6.316156616,0.926714778,0.905296922,0.945729554
6.316944194,0.926723123,0.905296922,0.945729554
6.317731773,0.926729918,0.905296922,0.945729554
6.318519352,0.926729918,0.905296922,0.945729554
6.319306931,0.926731586,0.905296922,0.945729554
6.320094509,0.926737547,0.905296922,0.945729554
6.320882088,0.926737547,0.905296922,0.945729554
6.321669667,0.926739275,0.905296922,0.945729554
6.322457246,0.926745892,0.905296922,0.945729554
6.323244824,0.926747561,0.905296922,0.945729554
6.324032403,0.926747561,0.905296922,0.945729554
6.324819982,0.926750124,0.905296922,0.945729554
6.325607561,0.926756024,0.905296922,0.945783138
6.326395140,0.926756024,0.905296922,0.945783138
6.327182718,0.926760375,0.905296922,0.945783138
6.327970297,0.926761210,0.905296922,0.945783138
6.328757876,0.926761210,0.905296922,0.945783138
6.329545455,0.926766336,0.905296922,0.945783138
6.330333033,0.926772356,0.905296922,0.945783138
6.331120612,0.926778197,0.905296922,0.945783138
6.331908191,0.926778197,0.905296922,0.945783138
6.332695770,0.926778197,0.905296922,0.945783138
6.333483348,0.926778972,0.905296922,0.945783138
6.334270927,0.926778972,0.905296922,0.945783138
6.335058506,0.926781535,0.905296922,0.945783138
6.335846085,0.926786721,0.905296922,0.945783138
6.336633663,0.926786721,0.905296922,0.945783138
6.337421242,0.926791966,0.905296922,0.945876300
6.338208821,0.926796138,0.905296922,0.945876300
6.338996400,0.926800311,0.905296922,0.945876300
6.339783978,0.926800311,0.905296922,0.945876300
6.340571557,0.926802814,0.905296922,0.945922732
6.341359136,0.926804423,0.905296922,0.945922732
6.342146715,0.926804423,0.905296922,0.945922732
6.342934293,0.926809371,0.905296922,0.945922732
6.343721872,0.926810980,0.905296922,0.945922732
6.344509451,0.926810980,0.905296922,0.945922732
6.345297030,0.926814377,0.905296922,0.945922732
6.346084608,0.926823854,0.905296922,0.945922732
6.346872187,0.926827133,0.905296922,0.945922732
6.347659766,0.926827133,0.905296922,0.945922732
6.348447345,0.926833749,0.905296922,0.945922732
6.349234923,0.926834524,0.905296922,0.945922732
6.350022502,0.926834524,0.905296922,0.945922732
6.350810081,0.926837027,0.905296922,0.945922732
6.351597660,0.926837027,0.905296922,0.945922732
6.352385239,0.926837027,0.905296922,0.945922732
6.353172817,0.926838696,0.905296922,0.945922732
6.353960396,0.926841199,0.905296922,0.945922732
6.354747975,0.926849663,0.905296922,0.945922732
6.355535554,0.926849663,0.905296922,0.945922732
6.356323132,0.926853120,0.905296922,0.945922732
6.357110711,0.926857293,0.905296922,0.945922732
6.357898290,0.926857293,0.905296922,0.945922732
6.358685869,0.926858127,0.905296922,0.945922732
6.359473447,0.926866591,0.905296922,0.945922732
6.360261026,0.926866591,0.905296922,0.945922732
6.361048605,0.926869094,0.905296922,0.945922732
6.361836184,0.926869929,0.905296922,0.945922732
6.362623762,0.926875055,0.905296922,0.945922732
6.363411341,0.926875055,0.905296922,0.945922732
6.364198920,0.926883578,0.905296922,0.945922732
6.364986499,0.926885962,0.905296922,0.945922732
6.365774077,0.926885962,0.905296922,0.945922732
6.366561656,0.926891744,0.905296922,0.945922732
6.367349235,0.926897585,0.905296922,0.945922732
6.368136814,0.926897585,0.905296922,0.945922732
6.368924392,0.926899314,0.905296922,0.945922732
6.369711971,0.926904380,0.905296922,0.945922732
6.370499550,0.926906943,0.905296922,0.945922732
6.371287129,0.926906943,0.905296922,0.945922732
6.372074707,0.926911235,0.905296922,0.945922732
6.372862286,0.926913798,0.905296922,0.945922732
6.373649865,0.926913798,0.905296922,0.945922732
6.374437444,0.926915407,0.905296922,0.945922732
6.375225023,0.926915407,0.905296922,0.945922732
6.376012601,0.926915407,0.905296922,0.945922732
6.376800180,0.926920533,0.905296922,0.945922732
6.377587759,0.926926255,0.905296922,0.945922732
6.378375338,0.926926255,0.905296922,0.945922732
6.379162916,0.926931262,0.905296922,0.945922732
6.379950495,0.926942289,0.905296922,0.945922732
6.380738074,0.926942289,0.905296922,0.945922732
6.381525653,0.926942289,0.905296922,0.945922732
6.382313231,0.926945746,0.905296922,0.945922732
6.383100810,0.926948965,0.905296922,0.945922732
6.383888389,0.926948965,0.905296922,0.945922732
6.384675968,0.926952958,0.905296922,0.945922732
6.385463546,0.926955581,0.905296922,0.945922732
6.386251125,0.926955581,0.905296922,0.945922732
6.387038704,0.926958919,0.905296922,0.945922732
6.387826283,0.926963866,0.905296922,0.945922732
6.388613861,0.926965535,0.905296922,0.945922732
6.389401440,0.926965535,0.905296922,0.945922732
6.390189019,0.926969767,0.905296922,0.945922732
6.390976598,0.926973224,0.905296922,0.945922732
6.391764176,0.926973224,0.905296922,0.945922732
6.392551755,0.926979959,0.905296922,0.945922732
6.393339334,0.926981568,0.905296922,0.945922732
6.394126913,0.926981568,0.905296922,0.945922732
6.394914491,0.926989079,0.905296922,0.945922732
6.395702070,0.927002430,0.905296922,0.945922732
6.396489649,0.927004874,0.905296922,0.946065426
6.397277228,0.927004874,0.905296922,0.946065426
6.398064806,0.927007437,0.905296922,0.946065426
6.398852385,0.927013457,0.905296922,0.946065426
6.399639964,0.927013457,0.905296922,0.946065426
6.400427543,0.927020729,0.905296922,0.946065426
6.401215122,0.927029192,0.905296922,0.946065426
6.402002700,0.927029192,0.905296922,0.946065426
6.402790279,0.927032590,0.905296922,0.946065426
6.403577858,0.927035987,0.905296922,0.946065426
6.404365437,0.927035987,0.905296922,0.946065426
6.405153015,0.927035987,0.905296922,0.946065426
6.405940594,0.927035987,0.905296922,0.946065426
6.406728173,0.927043319,0.905296922,0.946065426
6.407515752,0.927043319,0.905296922,0.946065426
6.408303330,0.927044988,0.905296922,0.946065426
6.409090909,0.927049816,0.905296922,0.946065426
6.409878488,0.927049816,0.905296922,0.946065426
6.410666067,0.927049816,0.905296922,0.946065426
6.411453645,0.927056551,0.905296922,0.946160614
6.412241224,0.927058220,0.905296922,0.946160614
6.413028803,0.927058220,0.905296922,0.946160614
6.413816382,0.927060783,0.905296922,0.946160614
6.414603960,0.927064359,0.905296922,0.946160614
6.415391539,0.927064359,0.905296922,0.946160614
6.416179118,0.927067757,0.905296922,0.946160614
6.416966697,0.927070200,0.905296922,0.946160614
6.417754275,0.927070200,0.905296922,0.946160614
6.418541854,0.927071929,0.905296922,0.946160614
6.419329433,0.927079678,0.905296922,0.946160614
6.420117012,0.927082121,0.905296922,0.946160614
6.420904590,0.927082121,0.905296922,0.946160614
6.421692169,0.927085459,0.905296922,0.946160614
6.422479748,0.927086294,0.905296922,0.946160614
6.423267327,0.927086294,0.905296922,0.946160614
6.424054905,0.927088737,0.905296922,0.946160614
6.424842484,0.927091241,0.905296922,0.946160614
6.425630063,0.927091241,0.905296922,0.946160614
6.426417642,0.927098036,0.905296922,0.946160614
6.427205221,0.927099705,0.905296922,0.946160614
6.427992799,0.927108467,0.905296922,0.946160614
6.428780378,0.927108467,0.905296922,0.946160614
6.429567957,0.927116990,0.905296922,0.946160614
6.430355536,0.927118659,0.905296922,0.946160614
6.431143114,0.927118659,0.905296922,0.946160614
6.431930693,0.927124619,0.905296922,0.946160614
6.432718272,0.927127242,0.905296922,0.946160614
6.433505851,0.927127242,0.905296922,0.946160614
6.434293429,0.927129865,0.905296922,0.946160614
6.435081008,0.927130818,0.905296922,0.946160614
6.435868587,0.927139878,0.905296922,0.946160614
6.436656166,0.927139878,0.905296922,0.946160614
6.437443744,0.927141607,0.905296922,0.946160614
6.438231323,0.927144289,0.905296922,0.946160614
6.439018902,0.927144289,0.905296922,0.946160614
6.439806481,0.927150130,0.905296922,0.946160614
6.440594059,0.927152634,0.905296922,0.946160614
6.441381638,0.927152634,0.905296922,0.946160614
6.442169217,0.927160978,0.905296922,0.946413875
6.442956796,0.927167892,0.905296922,0.946413875
6.443744374,0.927171290,0.905296922,0.946413875
6.444531953,0.927171290,0.905296922,0.946413875
6.445319532,0.927173734,0.905296922,0.946413875
6.446107111,0.927177846,0.905296922,0.946413875
6.446894689,0.927177846,0.905296922,0.946413875
6.447682268,0.927182853,0.905296922,0.946413875
6.448469847,0.927187800,0.905296922,0.946413875
6.449257426,0.927187800,0.905296922,0.946413875
6.450045005,0.927190244,0.905296922,0.946413875
6.450832583,0.927193463,0.905296922,0.946413875
6.451620162,0.927195132,0.905296922,0.946413875
6.452407741,0.927195132,0.905296922,0.946413875
6.453195320,0.927206039,0.905296922,0.946413875
6.453982898,0.927209496,0.905296922,0.946413875
6.454770477,0.927209496,0.905296922,0.946413875
6.455558056,0.927215993,0.905296922,0.946413875
6.456345635,0.927219152,0.905296922,0.946413875
6.457133213,0.927219152,0.905296922,0.946413875
6.457920792,0.927221775,0.905296922,0.946413875
6.458708371,0.927228630,0.905296922,0.946413875
6.459495950,0.927233517,0.905296922,0.946413875
6.460283528,0.927233517,0.905296922,0.946413875
6.461071107,0.927235186,0.905296922,0.946413875
6.461858686,0.927240252,0.905296922,0.946413875
6.462646265,0.927240252,0.905296922,0.946413875
6.463433843,0.927245319,0.905296922,0.946413875
6.464221422,0.927249491,0.905296922,0.946413875
6.465009001,0.927249491,0.905296922,0.946413875
6.465796580,0.927249491,0.905296922,0.946413875
6.466584158,0.927252114,0.905296922,0.946413875
6.467371737,0.927252948,0.905296922,0.946413875
6.468159316,0.927252948,0.905296922,0.946413875
6.468946895,0.927258790,0.905296922,0.946413875
6.469734473,0.927260518,0.905296922,0.946413875
6.470522052,0.927260518,0.905296922,0.946413875
6.471309631,0.927262187,0.905296922,0.946413875
6.472097210,0.927263081,0.905296922,0.946413875
6.472884788,0.927263081,0.905296922,0.946413875
6.473672367,0.927264869,0.905296922,0.946413875
6.474459946,0.927266598,0.905296922,0.946413875
6.475247525,0.927272320,0.905296922,0.946413875
6.476035104,0.927272320,0.905296922,0.946413875
6.476822682,0.927275658,0.905296922,0.946413875
6.477610261,0.927278221,0.905296922,0.946413875
6.478397840,0.927278221,0.905296922,0.946413875
6.479185419,0.927288473,0.905296922,0.946413875
6.479972997,0.927292585,0.905296922,0.946413875
6.480760576,0.927292585,0.905296922,0.946413875
6.481548155,0.927295864,0.905296922,0.946413875
6.482335734,0.927296698,0.905296922,0.946413875
6.483123312,0.927299261,0.905296922,0.946413875
6.483910891,0.927299261,0.905296922,0.946413875
6.484698470,0.927300036,0.905296922,0.946413875
6.485486049,0.927302659,0.905296922,0.946413875
6.486273627,0.927302659,0.905296922,0.946413875
6.487061206,0.927309215,0.905296922,0.946413875
6.487848785,0.927314103,0.905296922,0.946413875
6.488636364,0.927314103,0.905296922,0.946413875
6.489423942,0.927314103,0.905296922,0.946413875
6.490211521,0.927318215,0.905296922,0.946413875
6.490999100,0.927323222,0.905296922,0.946413875
6.491786679,0.927323222,0.905296922,0.946413875
6.492574257,0.927329123,0.905296922,0.946413875
6.493361836,0.927331567,0.905296922,0.946413875
6.494149415,0.927331567,0.905296922,0.946413875
6.494936994,0.927337885,0.905296922,0.946413875
6.495724572,0.927347720,0.905296922,0.946413875
6.496512151,0.927347720,0.905296922,0.946413875
6.497299730,0.927352786,0.905296922,0.946413875
6.498087309,0.927354455,0.905296922,0.946413875
6.498874887,0.927356064,0.905296922,0.946413875
6.499662466,0.927356064,0.905296922,0.946413875
6.500450045,0.927356958,0.905296922,0.946413875
6.501237624,0.927362740,0.905296922,0.946413875
6.502025203,0.927362740,0.905296922,0.946413875
6.502812781,0.927363575,0.905296922,0.946413875
6.503600360,0.927364409,0.905296922,0.946413875
6.504387939,0.927364409,0.905296922,0.946413875
6.505175518,0.927366853,0.905296922,0.946413875
6.505963096,0.927368581,0.905296922,0.946413875
6.506750675,0.927368581,0.905296922,0.946413875
6.507538254,0.927371085,0.905296922,0.946413875
6.508325833,0.927375257,0.905296922,0.946413875
6.509113411,0.927375257,0.905296922,0.946413875
6.509900990,0.927375257,0.905296922,0.946413875
6.510688569,0.927376091,0.905296922,0.946413875
6.511476148,0.927376807,0.905296922,0.946413875
6.512263726,0.927376807,0.905296922,0.946413875
6.513051305,0.927379429,0.905296922,0.946413875
6.513838884,0.927381158,0.905296922,0.946413875
6.514626463,0.927381158,0.905296922,0.946413875
6.515414041,0.927382052,0.905296922,0.946413875
6.516201620,0.927382827,0.905296922,0.946413875
6.516989199,0.927388787,0.905296922,0.946413875
6.517776778,0.927388787,0.905296922,0.946413875
6.518564356,0.927392185,0.905296922,0.946413875
6.519351935,0.927392185,0.905296922,0.946413875
6.520139514,0.927392185,0.905296922,0.946413875
6.520927093,0.927397072,0.905296922,0.946413875
6.521714671,0.927399516,0.905296922,0.946413875
6.522502250,0.927399516,0.905296922,0.946413875
6.523289829,0.927400410,0.905296922,0.946413875
6.524077408,0.927402854,0.905296922,0.946413875
6.524864986,0.927406192,0.905296922,0.946413875
6.525652565,0.927406192,0.905296922,0.946413875
6.526440144,0.927406192,0.905296922,0.946413875
6.527227723,0.927407026,0.905296922,0.946413875
6.528015302,0.927407026,0.905296922,0.946413875
6.528802880,0.927408695,0.905296922,0.946413875
6.529590459,0.927412927,0.905296922,0.946413875
6.530378038,0.927412927,0.905296922,0.946413875
6.531165617,0.927421391,0.905296922,0.946413875
6.531953195,0.927423954,0.905296922,0.946413875
6.532740774,0.927424788,0.905296922,0.946413875
6.533528353,0.927424788,0.905296922,0.946413875
6.534315932,0.927427351,0.905296922,0.946413875
6.535103510,0.927433252,0.905296922,0.946413875
6.535891089,0.927433252,0.905296922,0.946413875
6.536678668,0.927440524,0.905296922,0.946413875
6.537466247,0.927445769,0.905296922,0.946413875
6.538253825,0.927445769,0.905296922,0.946413875
6.539041404,0.927447379,0.905296922,0.946413875
6.539828983,0.927448988,0.905296922,0.946413875
6.540616562,0.927448988,0.905296922,0.946413875
6.541404140,0.927448988,0.905296922,0.946413875
6.542191719,0.927450597,0.905296922,0.946413875
6.542979298,0.927453935,0.905296922,0.946413875
6.543766877,0.927453935,0.905296922,0.946413875
6.544554455,0.927454829,0.905296922,0.946413875
6.545342034,0.927458227,0.905296922,0.946413875
6.546129613,0.927458227,0.905296922,0.946413875
6.546917192,0.927459121,0.905296922,0.946413875
6.547704770,0.927459955,0.905296922,0.946413875
6.548492349,0.927461684,0.905296922,0.946413875
6.549279928,0.927461684,0.905296922,0.946413875
6.550067507,0.927466810,0.905296922,0.946413875
6.550855086,0.927467644,0.905296922,0.946413875
6.551642664,0.927467644,0.905296922,0.946413875
6.552430243,0.927470982,0.905296922,0.946413875
6.553217822,0.927477777,0.905296922,0.946413875
6.554005401,0.927477777,0.905296922,0.946413875
6.554792979,0.927477777,0.905296922,0.946413875
6.555580558,0.927482724,0.905296922,0.946413875
6.556368137,0.927486897,0.905296922,0.946413875
6.557155716,0.927486897,0.905296922,0.946413875
6.557943294,0.927489340,0.905296922,0.946413875
6.558730873,0.927491844,0.905296922,0.946413875
6.559518452,0.927491844,0.905296922,0.946413875
6.560306031,0.927493572,0.905296922,0.946413875
6.561093609,0.927495360,0.905296922,0.946413875
6.561881188,0.927495360,0.905296922,0.946413875
6.562668767,0.927500725,0.905296922,0.946413875
6.563456346,0.927502334,0.905296922,0.946413875
6.564243924,0.927502334,0.905296922,0.946413875
6.565031503,0.927502334,0.905296922,0.946413875
6.565819082,0.927504897,0.905296922,0.946413875
6.566606661,0.927505732,0.905296922,0.946413875
6.567394239,0.927505732,0.905296922,0.946413875
6.568181818,0.927506566,0.905296922,0.946413875
6.568969397,0.927510142,0.905296922,0.946413875
6.569756976,0.927510142,0.905296922,0.946413875
6.570544554,0.927510977,0.905296922,0.946413875
6.571332133,0.927514255,0.905296922,0.946413875
6.572119712,0.927519262,0.905296922,0.946413875
6.572907291,0.927519262,0.905296922,0.946413875
6.573694869,0.927520931,0.905296922,0.946413875
6.574482448,0.927524388,0.905296922,0.946413875
6.575270027,0.927524388,0.905296922,0.946413875
6.576057606,0.927530289,0.905296922,0.946413875
6.576845185,0.927533686,0.905296922,0.946413875
6.577632763,0.927533686,0.905296922,0.946413875
6.578420342,0.927533686,0.905296922,0.946413875
6.579207921,0.927534521,0.905296922,0.946413875
6.579995500,0.927536249,0.905296922,0.946413875
6.580783078,0.927536249,0.905296922,0.946413875
6.581570657,0.927541256,0.905296922,0.946413875
6.582358236,0.927543044,0.905296922,0.946413875
6.583145815,0.927543044,0.905296922,0.946413875
6.583933393,0.927546382,0.905296922,0.946413875
6.584720972,0.927547216,0.905296922,0.946413875
6.585508551,0.927547216,0.905296922,0.946413875
6.586296130,0.927548885,0.905296922,0.946413875
6.587083708,0.927553058,0.905296922,0.946413875
6.587871287,0.927556455,0.905296922,0.946571708
6.588658866,0.927556455,0.905296922,0.946571708
6.589446445,0.927559078,0.905296922,0.946571708
6.590234023,0.927561581,0.905296922,0.946571708
6.591021602,0.927561581,0.905296922,0.946571708
6.591809181,0.927564919,0.906034470,0.946571708
6.592596760,0.927564919,0.906034470,0.946571708
6.593384338,0.927564919,0.906034470,0.946571708
6.594171917,0.927566648,0.906034470,0.946571708
6.594959496,0.927572489,0.906034470,0.946571708
6.595747075,0.927576661,0.906034470,0.946571708
6.596534653,0.927576661,0.906034470,0.946571708
6.597322232,0.927576661,0.906034470,0.946571708
6.598109811,0.927579165,0.906034470,0.946571708
6.598897390,0.927579165,0.906034470,0.946571708
6.599684968,0.927580059,0.906034470,0.946571708
6.600472547,0.927580059,0.906034470,0.946571708
6.601260126,0.927580059,0.906034470,0.946571708
6.602047705,0.927580953,0.906034470,0.946571708
6.602835284,0.927580953,0.906034470,0.946571708
6.603622862,0.927584231,0.906034470,0.946571708
6.604410441,0.927584231,0.906034470,0.946571708
6.605198020,0.927586675,0.906034470,0.946571708
6.605985599,0.927589953,0.906034470,0.946571708
6.606773177,0.927589953,0.906034470,0.946571708
6.607560756,0.927591741,0.906034470,0.946571708
6.608348335,0.927594960,0.906034470,0.946571708
6.609135914,0.927594960,0.906034470,0.946571708
6.609923492,0.927594960,0.906034470,0.946571708
6.610711071,0.927595973,0.906034470,0.946571708
6.611498650,0.927599251,0.906678081,0.946571708
6.612286229,0.927599251,0.906678081,0.946571708
6.613073807,0.927600980,0.906678081,0.946571708
6.613861386,0.927600980,0.906678081,0.946571708
6.614648965,0.927600980,0.906678081,0.946571708
6.615436544,0.927604377,0.906744361,0.946571708
6.616224122,0.927605152,0.906744361,0.946571708
6.617011701,0.927605152,0.906744361,0.946571708
6.617799280,0.927607656,0.906744361,0.946571708
6.618586859,0.927611113,0.906744361,0.946571708
6.619374437,0.927612782,0.906744361,0.946571708
6.620162016,0.927612782,0.906744361,0.946571708
6.620949595,0.927612782,0.906744361,0.946571708
6.621737174,0.927614391,0.906744361,0.946571708
6.622524752,0.927614391,0.906744361,0.946571708
6.623312331,0.927616179,0.906744361,0.946571708
6.624099910,0.927619517,0.906744361,0.946571708
6.624887489,0.927619517,0.906744361,0.946571708
6.625675068,0.927621067,0.906744361,0.946571708
6.626462646,0.927622914,0.906744361,0.946571708
6.627250225,0.927622914,0.906744361,0.946571708
6.628037804,0.927624643,0.906744361,0.946571708
6.628825383,0.927628875,0.906744361,0.946571708
6.629612961,0.927633882,0.906744361,0.946571708
6.630400540,0.927633882,0.906744361,0.946571708
6.631188119,0.927636504,0.906744361,0.946571708
6.631975698,0.927638948,0.906744361,0.946571708
6.632763276,0.927638948,0.906744361,0.946571708
6.633550855,0.927645683,0.906744361,0.946571708
6.634338434,0.927648187,0.906744361,0.946571708
6.635126013,0.927648187,0.906744361,0.946571708
6.635913591,0.927652597,0.906744361,0.946571708
6.636701170,0.927655160,0.906744361,0.946571708
6.637488749,0.927655160,0.906744361,0.946571708
6.638276328,0.927655160,0.906744361,0.946571708
6.639063906,0.927658439,0.906744361,0.946571708
6.639851485,0.927661777,0.906744361,0.946571708
6.640639064,0.927661777,0.906744361,0.946571708
6.641426643,0.927663565,0.906744361,0.946571708
6.642214221,0.927663565,0.906744361,0.946571708
6.643001800,0.927663565,0.906744361,0.946571708
6.643789379,0.927667618,0.906744361,0.946571708
6.644576958,0.927671015,0.906744361,0.946571708
6.645364536,0.927672744,0.906744361,0.946571708
6.646152115,0.927672744,0.906744361,0.946571708
6.646939694,0.927673638,0.906744361,0.946571708
6.647727273,0.927676082,0.906744361,0.946571708
6.648514851,0.927676082,0.906744361,0.946571708
6.649302430,0.927676082,0.906744361,0.946571708
6.650090009,0.927677751,0.906744361,0.946571708
6.650877588,0.927677751,0.906744361,0.946571708
6.651665167,0.927683532,0.906744361,0.946571708
6.652452745,0.927686870,0.906744361,0.946571708
6.653240324,0.927690327,0.906744361,0.946571708
6.654027903,0.927690327,0.906744361,0.946571708
6.654815482,0.927693009,0.906744361,0.946571708
6.655603060,0.927697897,0.906744361,0.946571708
6.656390639,0.927697897,0.906744361,0.946571708
6.657178218,0.927700460,0.906744361,0.946571708
6.657965797,0.927701294,0.906744361,0.946571708
6.658753375,0.927701294,0.906744361,0.946571708
6.659540954,0.927703023,0.906744361,0.946571708
6.660328533,0.927708745,0.906744361,0.946571708
6.661116112,0.927708745,0.906744361,0.946571708
6.661903690,0.927708745,0.906744361,0.946571708
6.662691269,0.927712083,0.906744361,0.946643710
6.663478848,0.927714527,0.906744361,0.946643710
6.664266427,0.927714527,0.906744361,0.946643710
6.665054005,0.927717149,0.906744361,0.946643710
6.665841584,0.927719712,0.906744361,0.946643710
6.666629163,0.927719712,0.906744361,0.946643710
6.667416742,0.927722156,0.906744361,0.946643710
6.668204320,0.927722156,0.906744361,0.946643710
6.668991899,0.927723885,0.906744361,0.946764946
6.669779478,0.927723885,0.906744361,0.946764946
6.670567057,0.927723885,0.906744361,0.946764946
6.671354635,0.927730620,0.906744361,0.946764946
6.672142214,0.927730620,0.906744361,0.946764946
6.672929793,0.927733004,0.906744361,0.946764946
6.673717372,0.927733004,0.906744361,0.946764946
6.674504950,0.927733004,0.906744361,0.946764946
6.675292529,0.927736461,0.906744361,0.946764946
6.676080108,0.927736461,0.906744361,0.946764946
6.676867687,0.927738130,0.906744361,0.946764946
6.677655266,0.927738130,0.906744361,0.946764946
6.678442844,0.927738130,0.906744361,0.946764946
6.679230423,0.927741408,0.906744361,0.946764946
6.680018002,0.927741408,0.906744361,0.946764946
6.680805581,0.927742243,0.906744361,0.946764946
6.681593159,0.927742243,0.906744361,0.946764946
6.682380738,0.927742243,0.906744361,0.946764946
6.683168317,0.927748680,0.906744361,0.946764946
6.683955896,0.927751958,0.906744361,0.946764946
6.684743474,0.927751958,0.906744361,0.946764946
6.685531053,0.927751958,0.906744361,0.946764946
6.686318632,0.927752793,0.906744361,0.946764946
6.687106211,0.927756310,0.906744361,0.946764946
6.687893789,0.927756310,0.906744361,0.946764946
6.688681368,0.927757144,0.906744361,0.946764946
6.689468947,0.927763045,0.906744361,0.946764946
6.690256526,0.927763045,0.906744361,0.946764946
6.691044104,0.927768111,0.906744361,0.946764946
6.691831683,0.927774072,0.906744361,0.946764946
6.692619262,0.927782595,0.906744361,0.946764946
6.693406841,0.927782595,0.906744361,0.946764946
6.694194419,0.927789092,0.906744361,0.946764946
6.694981998,0.927789807,0.906744361,0.946764946
6.695769577,0.927789807,0.906744361,0.946764946
6.696557156,0.927792251,0.906744361,0.946764946
6.697344734,0.927798092,0.906744361,0.946764946
6.698132313,0.927798092,0.906744361,0.946764946
6.698919892,0.927798927,0.906744361,0.946764946
6.699707471,0.927801371,0.906744361,0.946764946
6.700495050,0.927803934,0.906744361,0.946764946
6.701282628,0.927803934,0.906744361,0.946764946
6.702070207,0.927806437,0.906744361,0.946764946
6.702857786,0.927806437,0.906744361,0.946764946
6.703645365,0.927806437,0.906744361,0.946764946
6.704432943,0.927810788,0.906744361,0.946764946
6.705220522,0.927813292,0.906744361,0.946764946
6.706008101,0.927813292,0.906744361,0.946764946
6.706795680,0.927813292,0.906744361,0.946764946
6.707583258,0.927815855,0.906744361,0.946764946
6.708370837,0.927815855,0.906744361,0.946764946
6.709158416,0.927815855,0.906744361,0.946764946
6.709945995,0.927816689,0.906744361,0.946764946
6.710733573,0.927818358,0.906744361,0.946764946
6.711521152,0.927818358,0.906744361,0.946764946
6.712308731,0.927821696,0.906744361,0.946764946
6.713096310,0.927826166,0.906744361,0.946764946
6.713883888,0.927826166,0.906744361,0.946764946
6.714671467,0.927830458,0.906744361,0.946764946
6.715459046,0.927833974,0.906744361,0.946764946
6.716246625,0.927843988,0.906744361,0.946764946
6.717034203,0.927843988,0.906744361,0.946764946
6.717821782,0.927847326,0.906744361,0.946764946
6.718609361,0.927852392,0.906744361,0.946764946
6.719396940,0.927852392,0.906744361,0.946764946
6.720184518,0.927854061,0.906744361,0.946764946
6.720972097,0.927854836,0.906744361,0.946764946
6.721759676,0.927854836,0.906744361,0.946764946
6.722547255,0.927856624,0.906744361,0.946764946
6.723334833,0.927856624,0.906744361,0.946764946
6.724122412,0.927859247,0.906744361,0.946764946
6.724909991,0.927859247,0.906744361,0.946764946
6.725697570,0.927859247,0.906744361,0.946764946
6.726485149,0.927859247,0.906744361,0.946764946
6.727272727,0.927859247,0.906744361,0.946764946
6.728060306,0.927863538,0.906744361,0.946764946
6.728847885,0.927866101,0.906744361,0.946764946
6.729635464,0.927866101,0.906744361,0.946764946
6.730423042,0.927867711,0.906744361,0.946764946
6.731210621,0.927869380,0.906744361,0.946764946
6.731998200,0.927872658,0.906744361,0.946764946
6.732785779,0.927872658,0.906744361,0.946764946
6.733573357,0.927874386,0.906744361,0.946764946
6.734360936,0.927882075,0.906744361,0.946764946
6.735148515,0.927882075,0.906744361,0.946764946
6.735936094,0.927886307,0.906744361,0.946764946
6.736723672,0.927888930,0.906744361,0.946764946
6.737511251,0.927888930,0.906744361,0.946764946
6.738298830,0.927893996,0.906744361,0.946764946
6.739086409,0.927896559,0.906744361,0.946764946
6.739873987,0.927898169,0.906744361,0.946764946
6.740661566,0.927898169,0.906744361,0.946764946
6.741449145,0.927899778,0.906744361,0.946764946
6.742236724,0.927899778,0.906744361,0.946764946
6.743024302,0.927899778,0.906744361,0.946764946
6.743811881,0.927904665,0.906744361,0.946764946
6.744599460,0.927907228,0.906744361,0.946764946
6.745387039,0.927907228,0.906744361,0.946764946
6.746174617,0.927910686,0.906744361,0.946764946
6.746962196,0.927910686,0.906744361,0.946764946
6.747749775,0.927913249,0.906744361,0.946764946
6.748537354,0.927913249,0.906744361,0.946764946
6.749324932,0.927922368,0.906744361,0.946764946
